DATETIME,AZERO50,AZERO20,AZERO5
06/18/2014 3:45,0.453,0.382,0.441
06/18/2014 4:00,0.453,0.382,0.440
06/18/2014 4:15,0.453,0.382,0.439
06/18/2014 4:30,0.453,0.382,0.437
06/18/2014 4:45,0.453,0.382,0.436
06/18/2014 5:00,0.453,0.382,0.436
06/18/2014 5:15,0.453,0.382,0.434
06/18/2014 5:30,0.453,0.382,0.435
06/18/2014 5:45,0.453,0.382,0.436
06/18/2014 6:00,0.453,0.383,0.438
06/18/2014 6:15,0.453,0.383,0.439
06/18/2014 6:30,0.453,0.383,0.438
06/18/2014 6:45,0.453,0.383,0.437
06/18/2014 7:00,0.453,0.383,0.436
06/18/2014 7:15,0.453,0.383,0.442
06/18/2014 7:30,0.453,0.383,0.442
06/18/2014 7:45,0.453,0.383,0.441
06/18/2014 8:00,0.453,0.383,0.439
06/18/2014 8:15,0.453,0.383,0.437
06/18/2014 8:30,0.453,0.383,0.435
06/18/2014 8:45,0.453,0.383,0.437
06/18/2014 9:00,0.453,0.383,0.437
06/18/2014 9:15,0.453,0.383,0.441
06/18/2014 9:30,0.453,0.383,0.441
06/18/2014 9:45,0.453,0.383,0.436
06/18/2014 10:00,0.453,0.383,0.438
06/18/2014 10:15,0.453,0.383,0.442
06/18/2014 10:30,0.453,0.383,0.437
06/18/2014 10:45,0.453,0.383,0.439
06/18/2014 11:00,0.453,0.383,0.439
06/18/2014 11:15,0.453,0.384,0.433
06/18/2014 11:30,0.453,0.385,0.434
06/18/2014 11:45,0.453,0.385,0.440
06/18/2014 12:00,0.453,0.385,0.439
06/18/2014 12:15,0.453,0.385,0.435
06/18/2014 12:30,0.453,0.384,0.435
06/18/2014 12:45,0.453,0.383,0.434
06/18/2014 13:00,0.453,0.383,0.436
06/18/2014 13:15,0.453,0.383,0.440
06/18/2014 13:30,0.453,0.383,0.436
06/18/2014 13:45,0.453,0.383,0.434
06/18/2014 14:00,0.453,0.383,0.434
06/18/2014 14:15,0.453,0.382,0.437
06/18/2014 14:30,0.453,0.382,0.436
06/18/2014 14:45,0.453,0.382,0.430
06/18/2014 15:00,0.453,0.382,0.440
06/18/2014 15:15,0.453,0.382,0.439
06/18/2014 15:30,0.453,0.382,0.436
06/18/2014 15:45,0.453,0.382,0.432
06/18/2014 16:00,0.453,0.382,0.435
06/18/2014 16:15,0.453,0.381,0.434
06/18/2014 16:30,0.453,0.382,0.436
06/18/2014 16:45,0.453,0.381,0.433
06/18/2014 17:00,0.453,0.381,0.432
06/18/2014 17:15,0.453,0.382,0.437
06/18/2014 17:30,0.453,0.381,0.434
06/18/2014 17:45,0.453,0.380,0.435
06/18/2014 18:00,0.454,0.380,0.434
06/18/2014 18:15,0.455,0.381,0.434
06/18/2014 18:30,0.455,0.382,0.434
06/18/2014 18:45,0.455,0.380,0.436
06/18/2014 19:00,0.455,0.380,0.434
06/18/2014 19:15,0.455,0.380,0.432
06/18/2014 19:30,0.455,0.379,0.430
06/18/2014 19:45,0.455,0.380,0.433
06/18/2014 20:00,0.455,0.380,0.433
06/18/2014 20:15,0.455,0.377,0.432
06/18/2014 20:30,0.455,0.377,0.429
06/18/2014 20:45,0.455,0.375,0.430
06/18/2014 21:00,0.455,0.375,0.433
06/18/2014 21:15,0.455,0.375,0.432
06/18/2014 21:30,0.455,0.375,0.430
06/18/2014 21:45,0.455,0.376,0.428
06/18/2014 22:00,0.455,0.378,0.428
06/18/2014 22:15,0.455,0.379,0.428
06/18/2014 22:30,0.455,0.378,0.429
06/18/2014 22:45,0.455,0.378,0.428
06/18/2014 23:00,0.455,0.378,0.429
06/18/2014 23:15,0.454,0.378,0.430
06/18/2014 23:30,0.454,0.378,0.430
06/18/2014 23:45,0.454,0.379,0.428
06/19/2014 0:00,0.454,0.380,0.430
06/19/2014 0:15,0.454,0.380,0.433
06/19/2014 0:30,0.454,0.380,0.431
06/19/2014 0:45,0.454,0.380,0.429
06/19/2014 1:00,0.454,0.380,0.429
06/19/2014 1:15,0.454,0.380,0.427
06/19/2014 1:30,0.454,0.380,0.426
06/19/2014 1:45,0.454,0.380,0.428
06/19/2014 2:00,0.454,0.380,0.432
06/19/2014 2:15,0.455,0.380,0.433
06/19/2014 2:30,0.455,0.380,0.432
06/19/2014 2:45,0.454,0.380,0.431
06/19/2014 3:00,0.454,0.375,0.429
06/19/2014 3:15,0.453,0.373,0.429
06/19/2014 3:30,0.453,0.373,0.426
06/19/2014 3:45,0.453,0.375,0.428
06/19/2014 4:00,0.454,0.375,0.428
06/19/2014 4:15,0.454,0.375,0.430
06/19/2014 4:30,0.455,0.375,0.431
06/19/2014 4:45,0.455,0.375,0.429
06/19/2014 5:00,0.455,0.375,0.429
06/19/2014 5:15,0.455,0.375,0.428
06/19/2014 5:30,0.455,0.375,0.427
06/19/2014 5:45,0.455,0.375,0.426
06/19/2014 6:00,0.455,0.375,0.426
06/19/2014 6:15,0.455,0.375,0.426
06/19/2014 6:30,0.455,0.375,0.426
06/19/2014 6:45,0.455,0.375,0.428
06/19/2014 7:00,0.455,0.375,0.428
06/19/2014 7:15,0.455,0.375,0.429
06/19/2014 7:30,0.454,0.375,0.428
06/19/2014 7:45,0.453,0.374,0.429
06/19/2014 8:00,0.453,0.373,0.428
06/19/2014 8:15,0.453,0.389,0.430
06/19/2014 8:30,0.454,0.386,0.433
06/19/2014 8:45,0.455,0.371,0.434
06/19/2014 9:00,0.455,0.381,0.435
06/19/2014 9:15,0.455,0.392,0.432
06/19/2014 9:30,0.455,0.392,0.431
06/19/2014 9:45,0.455,0.392,0.428
06/19/2014 10:00,0.455,0.392,0.428
06/19/2014 10:15,0.455,0.392,0.432
06/19/2014 10:30,0.455,0.390,0.432
06/19/2014 10:45,0.454,0.390,0.429
06/19/2014 11:00,0.454,0.390,0.429
06/19/2014 11:15,0.454,0.390,0.426
06/19/2014 11:30,0.454,0.390,0.426
06/19/2014 11:45,0.454,0.390,0.425
06/19/2014 12:00,0.454,0.390,0.429
06/19/2014 12:15,0.454,0.390,0.434
06/19/2014 12:30,0.454,0.390,0.433
06/19/2014 12:45,0.454,0.390,0.433
06/19/2014 13:00,0.455,0.390,0.432
06/19/2014 13:15,0.455,0.390,0.433
06/19/2014 13:30,0.455,0.390,0.434
06/19/2014 13:45,0.455,0.390,0.433
06/19/2014 14:00,0.455,0.390,0.431
06/19/2014 14:15,0.451,0.388,0.430
06/19/2014 14:30,0.451,0.387,0.433
06/19/2014 14:45,0.451,0.385,0.428
06/19/2014 15:00,0.451,0.385,0.430
06/19/2014 15:15,0.451,0.385,0.434
06/19/2014 15:30,0.452,0.385,0.436
06/19/2014 15:45,0.452,0.384,0.435
06/19/2014 16:00,0.453,0.383,0.434
06/19/2014 16:15,0.453,0.383,0.432
06/19/2014 16:30,0.453,0.382,0.430
06/19/2014 16:45,0.453,0.381,0.435
06/19/2014 17:00,0.453,0.378,0.434
06/19/2014 17:15,0.453,0.369,0.428
06/19/2014 17:30,0.453,0.369,0.431
06/19/2014 17:45,0.453,0.368,0.434
06/19/2014 18:00,0.453,0.368,0.434
06/19/2014 18:15,0.453,0.368,0.434
06/19/2014 18:30,0.453,0.372,0.433
06/19/2014 18:45,0.453,0.383,0.430
06/19/2014 19:00,0.453,0.383,0.431
06/19/2014 19:15,0.453,0.382,0.429
06/19/2014 19:30,0.453,0.383,0.428
06/19/2014 19:45,0.453,0.382,0.429
06/19/2014 20:00,0.453,0.382,0.429
06/19/2014 20:15,0.453,0.382,0.428
06/19/2014 20:30,0.453,0.380,0.428
06/19/2014 20:45,0.453,0.380,0.428
06/19/2014 21:00,0.453,0.380,0.430
06/19/2014 21:15,0.453,0.379,0.429
06/19/2014 21:30,0.453,0.378,0.430
06/19/2014 21:45,0.454,0.378,0.434
06/19/2014 22:00,0.453,0.378,0.436
06/19/2014 22:15,0.454,0.378,0.436
06/19/2014 22:30,0.454,0.378,0.435
06/19/2014 22:45,0.454,0.378,0.435
06/19/2014 23:00,0.454,0.377,0.434
06/19/2014 23:15,0.454,0.377,0.435
06/19/2014 23:30,0.454,0.381,0.434
06/19/2014 23:45,0.454,0.387,0.434
06/20/2014 0:00,0.454,0.387,0.431
06/20/2014 0:15,0.454,0.387,0.429
06/20/2014 0:30,0.454,0.387,0.429
06/20/2014 0:45,0.454,0.387,0.429
06/20/2014 1:00,0.454,0.387,0.434
06/20/2014 1:15,0.454,0.387,0.437
06/20/2014 1:30,0.454,0.387,0.439
06/20/2014 1:45,0.454,0.386,0.440
06/20/2014 2:00,0.454,0.385,0.439
06/20/2014 2:15,0.454,0.385,0.435
06/20/2014 2:30,0.454,0.385,0.434
06/20/2014 2:45,0.454,0.385,0.433
06/20/2014 3:00,0.454,0.385,0.432
06/20/2014 3:15,0.454,0.385,0.434
06/20/2014 3:30,0.454,0.385,0.433
06/20/2014 3:45,0.454,0.383,0.433
06/20/2014 4:00,0.454,0.383,0.431
06/20/2014 4:15,0.455,0.383,0.430
06/20/2014 4:30,0.455,0.382,0.429
06/20/2014 4:45,0.455,0.382,0.429
06/20/2014 5:00,0.455,0.382,0.428
06/20/2014 5:15,0.455,0.380,0.425
06/20/2014 5:30,0.455,0.378,0.424
06/20/2014 5:45,0.455,0.378,0.423
06/20/2014 6:00,0.455,0.378,0.423
06/20/2014 6:15,0.455,0.378,0.422
06/20/2014 6:30,0.455,0.378,0.419
06/20/2014 6:45,0.455,0.378,0.418
06/20/2014 7:00,0.455,0.378,0.417
06/20/2014 7:15,0.455,0.378,0.417
06/20/2014 7:30,0.455,0.378,0.417
06/20/2014 7:45,0.455,0.377,0.417
06/20/2014 8:00,0.455,0.377,0.417
06/20/2014 8:15,0.455,0.377,0.419
06/20/2014 8:30,0.455,0.377,0.422
06/20/2014 8:45,0.455,0.377,0.422
06/20/2014 9:00,0.455,0.377,0.420
06/20/2014 9:15,0.455,0.377,0.419
06/20/2014 9:30,0.455,0.377,0.419
06/20/2014 9:45,0.455,0.377,0.419
06/20/2014 10:00,0.455,0.376,0.419
06/20/2014 10:15,0.455,0.375,0.417
06/20/2014 10:30,0.455,0.376,0.416
06/20/2014 10:45,0.455,0.375,0.413
06/20/2014 11:00,0.455,0.379,0.413
06/20/2014 11:15,0.455,0.389,0.412
06/20/2014 11:30,0.455,0.390,0.412
06/20/2014 11:45,0.455,0.390,0.417
06/20/2014 12:00,0.455,0.391,0.419
06/20/2014 12:15,0.455,0.392,0.418
06/20/2014 12:30,0.455,0.392,0.423
06/20/2014 12:45,0.455,0.392,0.428
06/20/2014 13:00,0.455,0.389,0.426
06/20/2014 13:15,0.456,0.387,0.421
06/20/2014 13:30,0.456,0.385,0.424
06/20/2014 13:45,0.456,0.385,0.432
06/20/2014 14:00,0.456,0.384,0.424
06/20/2014 14:15,0.456,0.383,0.421
06/20/2014 14:30,0.456,0.382,0.422
06/20/2014 14:45,0.456,0.382,0.429
06/20/2014 15:00,0.456,0.381,0.426
06/20/2014 15:15,0.456,0.379,0.428
06/20/2014 15:30,0.456,0.377,0.433
06/20/2014 15:45,0.456,0.387,0.431
06/20/2014 16:00,0.456,0.387,0.427
06/20/2014 16:15,0.456,0.385,0.428
06/20/2014 16:30,0.456,0.383,0.426
06/20/2014 16:45,0.456,0.382,0.423
06/20/2014 17:00,0.456,0.380,0.434
06/20/2014 17:15,0.456,0.379,0.433
06/20/2014 17:30,0.456,0.374,0.429
06/20/2014 17:45,0.456,0.376,0.422
06/20/2014 18:00,0.456,0.373,0.418
06/20/2014 18:15,0.456,0.370,0.419
06/20/2014 18:30,0.456,0.369,0.417
06/20/2014 18:45,0.456,0.369,0.416
06/20/2014 19:00,0.456,0.368,0.426
06/20/2014 19:15,0.456,0.368,0.423
06/20/2014 19:30,0.456,0.368,0.421
06/20/2014 19:45,0.456,0.368,0.418
06/20/2014 20:00,0.456,0.368,0.415
06/20/2014 20:15,0.456,0.368,0.415
06/20/2014 20:30,0.456,0.368,0.416
06/20/2014 20:45,0.456,0.368,0.417
06/20/2014 21:00,0.456,0.368,0.418
06/20/2014 21:15,0.456,0.368,0.417
06/20/2014 21:30,0.456,0.368,0.416
06/20/2014 21:45,0.456,0.368,0.417
06/20/2014 22:00,0.456,0.368,0.417
06/20/2014 22:15,0.456,0.368,0.412
06/20/2014 22:30,0.456,0.368,0.410
06/20/2014 22:45,0.456,0.368,0.409
06/20/2014 23:00,0.456,0.368,0.409
06/20/2014 23:15,0.456,0.368,0.409
06/20/2014 23:30,0.456,0.368,0.409
06/20/2014 23:45,0.456,0.366,0.409
06/21/2014 0:00,0.456,0.366,0.410
06/21/2014 0:15,0.456,0.366,0.411
06/21/2014 0:30,0.456,0.381,0.418
06/21/2014 0:45,0.456,0.382,0.421
06/21/2014 1:00,0.456,0.382,0.420
06/21/2014 1:15,0.456,0.382,0.421
06/21/2014 1:30,0.456,0.382,0.421
06/21/2014 1:45,0.456,0.382,0.422
06/21/2014 2:00,0.456,0.383,0.423
06/21/2014 2:15,0.456,0.383,0.423
06/21/2014 2:30,0.456,0.383,0.423
06/21/2014 2:45,0.456,0.383,0.423
06/21/2014 3:00,0.456,0.383,0.423
06/21/2014 3:15,0.456,0.384,0.423
06/21/2014 3:30,0.455,0.384,0.430
06/21/2014 3:45,0.455,0.386,0.436
06/21/2014 4:00,0.454,0.389,0.438
06/21/2014 4:15,0.453,0.394,0.439
06/21/2014 4:30,0.453,0.401,0.440
06/21/2014 4:45,0.453,0.402,0.440
06/21/2014 5:00,0.453,0.401,0.440
06/21/2014 5:15,0.453,0.401,0.440
06/21/2014 5:30,0.453,0.400,0.440
06/21/2014 5:45,0.451,0.420,0.441
06/21/2014 6:00,0.451,0.424,0.441
06/21/2014 6:15,0.450,0.424,0.442
06/21/2014 6:30,0.450,0.423,0.443
06/21/2014 6:45,0.451,0.423,0.443
06/21/2014 7:00,0.451,0.423,0.442
06/21/2014 7:15,0.451,0.424,0.441
06/21/2014 7:30,0.451,0.423,0.441
06/21/2014 7:45,0.448,0.420,0.441
06/21/2014 8:00,0.448,0.421,0.442
06/21/2014 8:15,0.448,0.420,0.443
06/21/2014 8:30,0.449,0.420,0.443
06/21/2014 8:45,0.450,0.413,0.443
06/21/2014 9:00,0.450,0.417,0.443
06/21/2014 9:15,0.450,0.421,0.443
06/21/2014 9:30,0.450,0.422,0.440
06/21/2014 9:45,0.450,0.420,0.440
06/21/2014 10:00,0.450,0.417,0.439
06/21/2014 10:15,0.451,0.416,0.436
06/21/2014 10:30,0.451,0.412,0.435
06/21/2014 10:45,0.451,0.410,0.439
06/21/2014 11:00,0.451,0.409,0.439
06/21/2014 11:15,0.452,0.408,0.437
06/21/2014 11:30,0.453,0.407,0.435
06/21/2014 11:45,0.453,0.407,0.435
06/21/2014 12:00,0.453,0.406,0.437
06/21/2014 12:15,0.453,0.404,0.439
06/21/2014 12:30,0.453,0.402,0.441
06/21/2014 12:45,0.453,0.401,0.439
06/21/2014 13:00,0.453,0.400,0.438
06/21/2014 13:15,0.453,0.399,0.440
06/21/2014 13:30,0.453,0.398,0.441
06/21/2014 13:45,0.453,0.397,0.439
06/21/2014 14:00,0.453,0.396,0.440
06/21/2014 14:15,0.453,0.395,0.440
06/21/2014 14:30,0.454,0.395,0.440
06/21/2014 14:45,0.454,0.395,0.439
06/21/2014 15:00,0.454,0.394,0.439
06/21/2014 15:15,0.454,0.394,0.440
06/21/2014 15:30,0.455,0.394,0.438
06/21/2014 15:45,0.455,0.394,0.437
06/21/2014 16:00,0.455,0.393,0.432
06/21/2014 16:15,0.455,0.392,0.435
06/21/2014 16:30,0.455,0.392,0.433
06/21/2014 16:45,0.455,0.392,0.432
06/21/2014 17:00,0.455,0.391,0.429
06/21/2014 17:15,0.455,0.390,0.427
06/21/2014 17:30,0.455,0.390,0.425
06/21/2014 17:45,0.455,0.390,0.424
06/21/2014 18:00,0.455,0.390,0.423
06/21/2014 18:15,0.455,0.390,0.424
06/21/2014 18:30,0.455,0.390,0.427
06/21/2014 18:45,0.455,0.389,0.428
06/21/2014 19:00,0.455,0.389,0.425
06/21/2014 19:15,0.455,0.389,0.424
06/21/2014 19:30,0.455,0.389,0.424
06/21/2014 19:45,0.455,0.389,0.423
06/21/2014 20:00,0.455,0.389,0.423
06/21/2014 20:15,0.455,0.389,0.423
06/21/2014 20:30,0.455,0.388,0.423
06/21/2014 20:45,0.455,0.387,0.423
06/21/2014 21:00,0.455,0.387,0.422
06/21/2014 21:15,0.455,0.387,0.419
06/21/2014 21:30,0.455,0.386,0.417
06/21/2014 21:45,0.455,0.385,0.416
06/21/2014 22:00,0.455,0.385,0.417
06/21/2014 22:15,0.455,0.385,0.417
06/21/2014 22:30,0.455,0.385,0.417
06/21/2014 22:45,0.455,0.385,0.417
06/21/2014 23:00,0.455,0.385,0.417
06/21/2014 23:15,0.455,0.384,0.417
06/21/2014 23:30,0.455,0.384,0.417
06/21/2014 23:45,0.455,0.384,0.417
06/22/2014 0:00,0.455,0.383,0.417
06/22/2014 0:15,0.455,0.383,0.417
06/22/2014 0:30,0.455,0.383,0.417
06/22/2014 0:45,0.455,0.383,0.416
06/22/2014 1:00,0.455,0.383,0.416
06/22/2014 1:15,0.455,0.383,0.416
06/22/2014 1:30,0.455,0.383,0.416
06/22/2014 1:45,0.455,0.383,0.416
06/22/2014 2:00,0.455,0.383,0.416
06/22/2014 2:15,0.456,0.383,0.416
06/22/2014 2:30,0.456,0.382,0.417
06/22/2014 2:45,0.456,0.382,0.444
06/22/2014 3:00,0.456,0.382,0.446
06/22/2014 3:15,0.456,0.382,0.444
06/22/2014 3:30,0.455,0.382,0.443
06/22/2014 3:45,0.456,0.382,0.443
06/22/2014 4:00,0.456,0.382,0.443
06/22/2014 4:15,0.456,0.382,0.442
06/22/2014 4:30,0.456,0.382,0.442
06/22/2014 4:45,0.456,0.382,0.443
06/22/2014 5:00,0.456,0.382,0.443
06/22/2014 5:15,0.456,0.382,0.443
06/22/2014 5:30,0.456,0.381,0.441
06/22/2014 5:45,0.456,0.381,0.440
06/22/2014 6:00,0.456,0.381,0.440
06/22/2014 6:15,0.456,0.381,0.440
06/22/2014 6:30,0.456,0.381,0.438
06/22/2014 6:45,0.456,0.381,0.441
06/22/2014 7:00,0.456,0.381,0.440
06/22/2014 7:15,0.456,0.381,0.440
06/22/2014 7:30,0.456,0.381,0.440
06/22/2014 7:45,0.456,0.380,0.439
06/22/2014 8:00,0.456,0.380,0.436
06/22/2014 8:15,0.456,0.381,0.434
06/22/2014 8:30,0.456,0.382,0.432
06/22/2014 8:45,0.456,0.381,0.438
06/22/2014 9:00,0.456,0.381,0.440
06/22/2014 9:15,0.456,0.380,0.438
06/22/2014 9:30,0.456,0.380,0.435
06/22/2014 9:45,0.456,0.380,0.436
06/22/2014 10:00,0.456,0.380,0.436
06/22/2014 10:15,0.456,0.380,0.434
06/22/2014 10:30,0.456,0.380,0.433
06/22/2014 10:45,0.456,0.380,0.435
06/22/2014 11:00,0.456,0.380,0.440
06/22/2014 11:15,0.457,0.380,0.440
06/22/2014 11:30,0.457,0.377,0.434
06/22/2014 11:45,0.457,0.377,0.432
06/22/2014 12:00,0.457,0.377,0.426
06/22/2014 12:15,0.457,0.385,0.425
06/22/2014 12:30,0.457,0.392,0.425
06/22/2014 12:45,0.457,0.392,0.441
06/22/2014 13:00,0.457,0.392,0.441
06/22/2014 13:15,0.457,0.392,0.441
06/22/2014 13:30,0.457,0.391,0.440
06/22/2014 13:45,0.457,0.391,0.434
06/22/2014 14:00,0.457,0.391,0.428
06/22/2014 14:15,0.457,0.391,0.434
06/22/2014 14:30,0.457,0.390,0.430
06/22/2014 14:45,0.457,0.390,0.427
06/22/2014 15:00,0.457,0.390,0.432
06/22/2014 15:15,0.457,0.390,0.431
06/22/2014 15:30,0.457,0.390,0.425
06/22/2014 15:45,0.457,0.390,0.421
06/22/2014 16:00,0.457,0.390,0.427
06/22/2014 16:15,0.457,0.384,0.434
06/22/2014 16:30,0.457,0.383,0.428
06/22/2014 16:45,0.457,0.381,0.417
06/22/2014 17:00,0.457,0.380,0.413
06/22/2014 17:15,0.457,0.378,0.412
06/22/2014 17:30,0.457,0.376,0.410
06/22/2014 17:45,0.457,0.375,0.406
06/22/2014 18:00,0.457,0.374,0.402
06/22/2014 18:15,0.457,0.373,0.400
06/22/2014 18:30,0.457,0.373,0.400
06/22/2014 18:45,0.457,0.373,0.400
06/22/2014 19:00,0.457,0.372,0.410
06/22/2014 19:15,0.457,0.372,0.414
06/22/2014 19:30,0.457,0.371,0.415
06/22/2014 19:45,0.457,0.370,0.415
06/22/2014 20:00,0.457,0.369,0.413
06/22/2014 20:15,0.457,0.368,0.413
06/22/2014 20:30,0.457,0.368,0.414
06/22/2014 20:45,0.457,0.368,0.423
06/22/2014 21:00,0.457,0.367,0.426
06/22/2014 21:15,0.457,0.366,0.425
06/22/2014 21:30,0.457,0.366,0.425
06/22/2014 21:45,0.457,0.366,0.426
06/22/2014 22:00,0.457,0.366,0.426
06/22/2014 22:15,0.457,0.366,0.426
06/22/2014 22:30,0.457,0.366,0.428
06/22/2014 22:45,0.457,0.366,0.428
06/22/2014 23:00,0.457,0.365,0.428
06/22/2014 23:15,0.457,0.366,0.428
06/22/2014 23:30,0.457,0.366,0.428
06/22/2014 23:45,0.457,0.366,0.427
06/23/2014 0:00,0.457,0.366,0.429
06/23/2014 0:15,0.457,0.366,0.430
06/23/2014 0:30,0.457,0.366,0.431
06/23/2014 0:45,0.457,0.366,0.432
06/23/2014 1:00,0.457,0.366,0.431
06/23/2014 1:15,0.457,0.366,0.433
06/23/2014 1:30,0.457,0.366,0.433
06/23/2014 1:45,0.457,0.366,0.433
06/23/2014 2:00,0.457,0.367,0.433
06/23/2014 2:15,0.457,0.367,0.434
06/23/2014 2:30,0.457,0.368,0.433
06/23/2014 2:45,0.457,0.368,0.434
06/23/2014 3:00,0.457,0.368,0.434
06/23/2014 3:15,0.457,0.368,0.434
06/23/2014 3:30,0.457,0.368,0.434
06/23/2014 3:45,0.457,0.368,0.433
06/23/2014 4:00,0.457,0.368,0.432
06/23/2014 4:15,0.457,0.368,0.429
06/23/2014 4:30,0.457,0.370,0.429
06/23/2014 4:45,0.457,0.370,0.429
06/23/2014 5:00,0.457,0.370,0.429
06/23/2014 5:15,0.457,0.370,0.429
06/23/2014 5:30,0.457,0.370,0.429
06/23/2014 5:45,0.457,0.370,0.430
06/23/2014 6:00,0.457,0.370,0.431
06/23/2014 6:15,0.457,0.371,0.430
06/23/2014 6:30,0.457,0.371,0.431
06/23/2014 6:45,0.457,0.372,0.430
06/23/2014 7:00,0.457,0.372,0.430
06/23/2014 7:15,0.457,0.372,0.431
06/23/2014 7:30,0.457,0.372,0.431
06/23/2014 7:45,0.457,0.372,0.429
06/23/2014 8:00,0.457,0.372,0.431
06/23/2014 8:15,0.457,0.372,0.428
06/23/2014 8:30,0.457,0.372,0.428
06/23/2014 8:45,0.457,0.372,0.428
06/23/2014 9:00,0.457,0.372,0.426
06/23/2014 9:15,0.457,0.372,0.425
06/23/2014 9:30,0.457,0.372,0.423
06/23/2014 9:45,0.457,0.372,0.422
06/23/2014 10:00,0.457,0.372,0.419
06/23/2014 10:15,0.457,0.372,0.419
06/23/2014 10:30,0.457,0.372,0.419
06/23/2014 10:45,0.457,0.372,0.419
06/23/2014 11:00,0.457,0.372,0.418
06/23/2014 11:15,0.457,0.372,0.416
06/23/2014 11:30,0.457,0.372,0.416
06/23/2014 11:45,0.457,0.372,0.416
06/23/2014 12:00,0.457,0.372,0.414
06/23/2014 12:15,0.457,0.372,0.414
06/23/2014 12:30,0.457,0.371,0.413
06/23/2014 12:45,0.457,0.371,0.412
06/23/2014 13:00,0.457,0.370,0.412
06/23/2014 13:15,0.457,0.368,0.412
06/23/2014 13:30,0.457,0.368,0.411
06/23/2014 13:45,0.457,0.368,0.411
06/23/2014 14:00,0.457,0.367,0.412
06/23/2014 14:15,0.457,0.366,0.412
06/23/2014 14:30,0.457,0.366,0.409
06/23/2014 14:45,0.457,0.366,0.409
06/23/2014 15:00,0.457,0.365,0.409
06/23/2014 15:15,0.457,0.365,0.406
06/23/2014 15:30,0.457,0.365,0.408
06/23/2014 15:45,0.457,0.364,0.408
06/23/2014 16:00,0.457,0.363,0.407
06/23/2014 16:15,0.457,0.361,0.406
06/23/2014 16:30,0.457,0.387,0.402
06/23/2014 16:45,0.457,0.389,0.401
06/23/2014 17:00,0.457,0.389,0.401
06/23/2014 17:15,0.457,0.389,0.404
06/23/2014 17:30,0.457,0.385,0.406
06/23/2014 17:45,0.457,0.385,0.406
06/23/2014 18:00,0.457,0.383,0.406
06/23/2014 18:15,0.457,0.382,0.405
06/23/2014 18:30,0.457,0.382,0.403
06/23/2014 18:45,0.457,0.376,0.402
06/23/2014 19:00,0.457,0.370,0.403
06/23/2014 19:15,0.457,0.368,0.402
06/23/2014 19:30,0.457,0.368,0.403
06/23/2014 19:45,0.457,0.370,0.404
06/23/2014 20:00,0.457,0.368,0.404
06/23/2014 20:15,0.457,0.368,0.404
06/23/2014 20:30,0.457,0.367,0.406
06/23/2014 20:45,0.457,0.366,0.406
06/23/2014 21:00,0.457,0.366,0.406
06/23/2014 21:15,0.457,0.366,0.406
06/23/2014 21:30,0.457,0.366,0.407
06/23/2014 21:45,0.457,0.366,0.407
06/23/2014 22:00,0.457,0.366,0.407
06/23/2014 22:15,0.457,0.366,0.406
06/23/2014 22:30,0.457,0.366,0.406
06/23/2014 22:45,0.457,0.366,0.406
06/23/2014 23:00,0.457,0.367,0.406
06/23/2014 23:15,0.457,0.368,0.407
06/23/2014 23:30,0.457,0.368,0.407
06/23/2014 23:45,0.457,0.368,0.407
06/24/2014 0:00,0.457,0.368,0.409
06/24/2014 0:15,0.457,0.368,0.409
06/24/2014 0:30,0.457,0.368,0.409
06/24/2014 0:45,0.457,0.369,0.410
06/24/2014 1:00,0.457,0.370,0.411
06/24/2014 1:15,0.457,0.370,0.411
06/24/2014 1:30,0.457,0.370,0.411
06/24/2014 1:45,0.457,0.370,0.412
06/24/2014 2:00,0.457,0.370,0.412
06/24/2014 2:15,0.457,0.371,0.412
06/24/2014 2:30,0.457,0.371,0.412
06/24/2014 2:45,0.457,0.372,0.412
06/24/2014 3:00,0.457,0.372,0.413
06/24/2014 3:15,0.457,0.372,0.414
06/24/2014 3:30,0.457,0.372,0.414
06/24/2014 3:45,0.457,0.372,0.415
06/24/2014 4:00,0.457,0.372,0.415
06/24/2014 4:15,0.457,0.372,0.416
06/24/2014 4:30,0.457,0.372,0.416
06/24/2014 4:45,0.457,0.370,0.416
06/24/2014 5:00,0.457,0.370,0.416
06/24/2014 5:15,0.457,0.369,0.416
06/24/2014 5:30,0.457,0.369,0.417
06/24/2014 5:45,0.457,0.370,0.417
06/24/2014 6:00,0.457,0.370,0.417
06/24/2014 6:15,0.457,0.369,0.417
06/24/2014 6:30,0.457,0.370,0.418
06/24/2014 6:45,0.457,0.370,0.419
06/24/2014 7:00,0.457,0.370,0.419
06/24/2014 7:15,0.457,0.370,0.419
06/24/2014 7:30,0.457,0.370,0.419
06/24/2014 7:45,0.457,0.370,0.419
06/24/2014 8:00,0.457,0.370,0.420
06/24/2014 8:15,0.457,0.370,0.421
06/24/2014 8:30,0.457,0.370,0.421
06/24/2014 8:45,0.457,0.370,0.421
06/24/2014 9:00,0.457,0.370,0.421
06/24/2014 9:15,0.457,0.370,0.422
06/24/2014 9:30,0.457,0.370,0.423
06/24/2014 9:45,0.457,0.370,0.423
06/24/2014 10:00,0.457,0.370,0.422
06/24/2014 10:15,0.457,0.370,0.423
06/24/2014 10:30,0.457,0.370,0.423
06/24/2014 10:45,0.457,0.370,0.423
06/24/2014 11:00,0.457,0.370,0.423
06/24/2014 11:15,0.457,0.370,0.423
